date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,server1_ioc,server2_ioc
2016-06-28,12:39:17,Wimbledon,Singles,ATP,128,Juan Monaco,Taro Daniel,1,SRRRSsrSSS;rSrsSs;SRRASA;RsASs;RrSSrR;RrASsS;ssDAA;rSrRr;SRSARS;SsrRSS;SRRSSS;RrSsRr.srrsSrRSRssRSs;SRSrRsrsSRrR;RASrSS;sRRssS;RsDSARArRR;sSrrss;rRSRSSSS;SrsSS;rsrrr;rSsSrDSrSs.SRSSRS;RRRR;RrsRSR;RsSSS;RSSrSS;SSSs;SrRsSS;RSsrRR;RssRSRRSsrSrsRrSss.ssSA;SrSSA;sRSSS;SssRS;AsrrDSRD;RRDSSSDSSS;SSRDSRRR;SSSS,5-7 6-4 3-6 2-6,1,R128,Grass,02:47:28,ARG,JPN
2016-06-28,12:41:48,Wimbledon,Singles,ATP,128,Richard Gasquet,Aljaz Bedene,0,sSsrS;SSrRRr;SSRsRRsrSS;AssA;SRSAA;SsSrRrSs;RRsRsR;RRSrr;AAsS.sSSDrs;sSSS;SrssA;RARSsS;RDRR;sSSRRRARRSrSSDrSSS;SRAsrRSs;rSsRsrrSsS;SrSARDsS;rSSss.rRSSsrRr;RsAAS;rsARrSRsSrrSSrRSRSSs;sSSDS;rSSRss;rSSrrssS;SRrRSsSs;rsSrsrsS;RDSrr,6-3 6-4 6-3,1,R128,Grass,02:13:24,FRA,GBR
2016-06-28,12:42:46,Wimbledon,Singles,ATP,128,Nick Kyrgios,Radek Stepanek,0,RRSSSs;ASsA;SsARrS;SSSrrrrSrSRsrr;SSAS;SSSS;RrRD;ASRSS;sSSRRS;srSRRr.SAsS;sRrrSsDsRr;sASRA;SrSSDrSS;SSRRSS;ArRsRsss;AAsS;sSAA;SRARARSS.DDARSr;SRSrsrAs;SSSs;ARSSA;sssS;SsAS;rsRSSS;SsDss;sSAS;rRSrAR;SSsS;SArSS;S/sR/sA/SR/DR/RS/rs/As/Sr/rr/s.AAAA;sRsrrR;ARSsRA;RssRrSDsRr;RsSrAS;SASA;ASARRS,6-4 6-3 6(9)-7 6-1,1,R128,Grass,02:26:16,AUS,CZE
2016-06-28,12:43:12,Wimbledon,Singles,ATP,128,Jo-Wilfried Tsonga,Inigo Cervantes Huegun,1,DsRrsR;DSSARRSs;SrSSrS;RrsRr;RSSSS;AAss;rsSSRS;SSrSs;srSsS;rsDRSr.sSss;rsrrSsDSSs;SASS;sSsS;SSSs;SSRsS;rssRSS;srSRss;SrssS;sSSA;AASrs;DrrSASRssDrSrSSS;R/RR/rs/RS/rS/rS/s.SsAA;RASSrS;sssrRRrR;ssRSA;DDSSAA;ASSs;SsAS;DrASSS;sRrsrsss;rASrRAsS,4-6 6(5)-7 4-6,1,R128,Grass,02:00:33,FRA,ESP
2016-06-28,14:12:57,Wimbledon,Singles,ATP,128,Stan Wawrinka,Taylor Fritz,1,SSSrRs;srSsS;SrSSS;rSSSs;SsSs;SSSRDS;SSSRRs;rssSRs;SRSrrSSs;sSSRS;RsSss;rRsSsS;S/SA/SA/rA/ss/SR.rSsRRr;sSSrs;DssRrSRSsrSS;rsSSs;RDRr;ASRsS;RSrrR.RSASS;rsSRRSSRSs;SsrRSA;ARSSrs;sSsS;ssSRrrrSss;SRRssA;sSrSrS;ssss;RRASSrSs;sSSS;SsrrSs;R/SS/Sr/sA/sR.rRrR;SssDS;SRrsrr;rSSsS;rSRrsSSRRsSRAS;rsrrsr;RSSSRS;rSAsS;SrsrSRsS;sSrsS,6(4)-7 1-6 7-6(2) 4-6,1,R128,Grass,02:24:01,SUI,USA
2016-06-28,14:46:20,Wimbledon,Singles,ATP,128,Benjamin Becker,Facundo Bagnis,0,AsRSS;SSss;RsSsS;SSRsS;RASSrS;SDRrR;ArSSrs;SSsS;SrSrSs.sSSS;rSSrRsAS;rSRSSRRr;rSRRSSSs;RSSss;rrSSSRSS;SrrSSrRsSrsRDsRSSS;ArSARS;sRRsRR.SASS;RRRD;AsADrS;sSSrS;SSRSS;rrSSRSsRRsRR;SRsAA,6-3 6-3 6-1,1,R128,Grass,01:20:50,GER,ARG
2016-06-28,14:50:22,Wimbledon,Singles,ATP,128,Tomas Berdych,Ivan Dodig,1,RrSrsr;rRSrR;SSAs;ssSRA;sDArRSsrRSSs;SRrASRSS;sSRSRS;RASSRs;SrsDsrSS;sRrRSSSS;SsSS;ASrSS;S/rs/Ss/Ss/SA/SA/A.RrSRSR;Ssss;SSrSA;DrSSsS;RSSrSRsS;sDSrsA;RADssS;AASs;ASRRSRSS;RsRRR;RSSRsS;rrDAsr.srssS;sSSA;RrrsD;SSAs;SrRSRR;SRSsS;RRrAr.sSss;rrRSsr;SSrRrsSA;sSRRsrrSAS;SrrSsA;rASrrAARsA;rrSrSr;RSRSSrDr;rsrSsrrr;SARrAA;SSAS;SSRsRrRSss;S/AR/DS/RD/AS,6(5)-7 7-5 1-6 6(2)-7,1,R128,Grass,03:24:56,CZE,CRO
2016-06-28,15:01:07,Wimbledon,Singles,ATP,128,Stephane Robert,Juan Martin Del Potro,1,RRASSDSRrr;SSsS;srRrSsSRsRRASRAs;SAAA;RDSADr;RSRsrSDSSrSS;rrsRSr.srRSRr;rRRSr;DSSsS;rssSS;DSrsrsSA;SSARA;SSrsS;sSAS;SSss;AsDrsS;SSSrS;SArrRr.SSSS;rSDsrD;ASSrs;rDRSsr;SSSS;rRrSAD,1-6 5-7 0-6,1,R128,Grass,01:31:45,FRA,ARG
2016-06-28,15:29:36,Wimbledon,Singles,ATP,128,Bernard Tomic,Fernando Verdasco,1,ARrSRr;RSDRSAARSDAs;SrSrrsSRSDAS;AsSrRRSA;SRrARArR;AAsA;SRSSS;rRRSr;RDsSSrrSSS;AsAs.RSSrSS;DSSRss;ASSS;DRRSSSsrss;SSSs;rssARS;SRSSS;SDArSRrR;sSrRSrsA.rrSRr;SSSrS;SAAs;SASrS;rRSArsSS;SSAS;sSSA;SAsS;rRSRsr.SsrSrS;AASS;ASSRS;RRSSRARASA;DrRSSSSrSRsRrSSS;SRsrAs;RDsRsr;sSSA;SDRSrR.DSDSARSS;SRRSSRsRSS;sAAS;SSrRSDSS;SrRARr;SSRSs;rSRsAS;rRRSSSsRRSSRRSSrsDSS;SSrrsS;ASSS,6-4 3-6 3-6 6-3 4-6,1,R128,Grass,02:50:26,AUS,ESP
2016-06-28,15:44:20,Wimbledon,Singles,ATP,128,Andy Murray,Liam Broady,1,SSSS;SRrRr;sASs;RSSsrS;ASss;SRsSRs;SRSrAS;rRSRr.ArASA;RSSRSS;sSSS;sRRRD;srSSS;ASSs;RrsSSRsS;rSSSS;SDSSS.RSRSsrRR;sSsS;rRSsSS;RrASss;sRDRSASrRSSS;rrSRSSSS;rrSSsRrSSS;SSRSrs;sRsRsS;SrrSAs,2-6 3-6 4-6,1,R128,Grass,01:43:30,GBR,GBR
2016-06-28,16:21:38,Wimbledon,Singles,ATP,128,Alexander Zverev,Paul-Henri Mathieu,0,AArsA;SSrSrS;sDrRsr;sRrSDr;ASSRS;sssRs;RSAAs;sDsRRr;rSrARAAA.sSSs;SSrSA;RsSSRRDSSrRR;sAAA;SsRDRr;SSSA;SRSrsRSs;RSRSsRrR;sDsSrA;SsRSA.RSSRDR;DSrRSsARSs;DDrr;ArrSrsSrSA;SRrASRRSrSsS;ASsS;sRASs;SrRSSS,6-3 6-4 6-2,1,R128,Grass,01:37:23,GER,FRA
2016-06-28,17:26:57,Wimbledon,Singles,ATP,128,Florian Mayer,Dominic Thiem,0,rRSsSS;SSSS;rSSSA;ArsSA;SrSsS;RRsSSS;RSASS;SSDRsS;SDSSA;SSrSS;RSrrsR;SSAS.sSSS;SRsSS;DRSssRsS;SrSRAA;SSrsRrDr;AsrSS;SSsS;ASSRrRSrsA;SRSSDrSS;SDsAS.RSsSs;SSsRS;SSSDs;SRASS;SRSRSs;ssArS;RsrSSRrsRSrr;sAsA;sRSSs;SrSSS,7-5 6-4 6-4,1,R128,Grass,01:42:12,GER,AUT
2016-06-29,13:38:37,Wimbledon,Singles,ATP,128,John Isner,Marcos Baghdatis,0,sSSA;AsSS;AssrA;SSRSS;ARASrs;rSsSS;SSAA;DRsRsr;ArRSrR;ssSs;RDASADAS;SADrSRsA;S/rr/AA/sS/Ss.DsRSRsRSSS;rRASDR;AsAA;SsSA;ssDSS;sRSSA;sSDsrrrr;SASA;ssSRA;SSrAA;sRSSs;AsSS;A/Sr/rs/DA/RS/SS/r.rAAsA;Ssss;ARRAsS;RrSsSRSs;ASSs;rDrSr;AAsA;SRRrAsSS;sAAS,7-6(2) 7-6(5) 6-3,1,R128,Grass,02:18:32,USA,CYP
2016-06-29,13:46:27,Wimbledon,Singles,ATP,128,Lucas Pouille,Marius Copil,0,ASrSA;ssAA;RSRASS;sSsRS;rsRSARSS;SRSSs;ssRss;SSrRsS;RSSrArss;RRSsRR.rsDSss;RsRAsrRr;rSrRAR;sSRSA;SsSRs;ARrAArSA;sSSs;RAsrSA;SDADSRrr;rssSS.AsRRss;sADsrRsS;ARsrARss;DssSs;sAADS;rSDSArSs;sASrs;ssSS;srArSS;SRSrRR.sSss;RRRSR;ssRSs;RSrSrR;RsSSs;SssS;sSRArS,6-4 4-6 6-4 6-1,1,R128,Grass,02:05:53,FRA,ROU
2016-06-29,15:36:15,Wimbledon,Singles,ATP,128,Novak Djokovic,Adrian Mannarino,0,rRsRSSsS;SSSS;SrSDSs;SrDsrsSS;SSss;SSrSS;SsRDSS;RsSSA;ArSSS;RRsSrr.SSSrS;rrSrSR;DSSSS;rsrsSS;SSsS;DSrSSS;SsrSRA;SsSDrrsS;sSSA.RSrSrASA;rRRSAsrsDSSDSS;RsSRSs;SDSss;SRRSsS;RsSRSS;rRSRSR;ArssA;SSSA;rSDSrSRD;SsRAs;RrSsSS;S/SS/SR/SS/Ss/SR/R,6-4 6-3 7-6(5),1,R64,Grass,02:04:59,SRB,FRA
2016-06-29,18:01:05,Wimbledon,Singles,ATP,128,Roger Federer,Marcus Willis,0,sSRRss;rssrDSrSrARr;ssRrrsSs;ssDRrSRr;ArAAs;ArSRSRRArr.SAAs;SASrrS;RRSSSS;SSSRA;SsSrRS;srRSDSrSSRRR;ASAs;RAssS;sSSS.ssArRRsS;sRSSs;RSSSS;rSsrSS;ssAS;srRSrSSS;SsAS;sSARs;RRRr;rSRASs,6-0 6-3 6-4,1,R64,Grass,01:25:17,SUI,GBR
2016-06-29,19:01:30,Wimbledon,Singles,ATP,128,David Ferrer,Nicolas Mahut,0,RSSRrsRSRSSS;srRSSRSs;rSrRR;SDARSA;RSRrR;rRSsSrSs;rDSSRD.RDRSSsSA;RrSsRSSS;ARSRSs;srSrRsSRsS;SSrSs;RSrRR;rRSRsR;SASS;SDSRSRSRRssS;RRsRSD.RrSSrSSs;SSSrRS;SRrSSs;SRRSrr;ASSA;SSSA;rsRrR;SsrSRRRR;AAAs,6-1 6-4 6-3,1,R64,Grass,02:03:54,ESP,FRA
2016-06-29,19:11:56,Wimbledon,Singles,ATP,128,Grigor Dimitrov,Gilles Simon,0,SSSs;RSsSA;ASDrSS;RRrr;rSSSrS;SSSS;SsSRS;ssSs;SSRSs.RsSss;RSrsSA;sSSS;SrARSrSS;sRRsRsSS;SSSA;rRSrsR;Srsrrr;RSSSs;SRSARrSs;sArss;SrSSS;R/SS/RS/sS/R.SSSRS;RsrrSSSs;RSRrr;SSAs;RRrSSsSrSS;SsSs;RSsrSrRr;RRRSR;SSSS;SRSSS.SrsSs;SrRsSRSS;SRRARR;SSDRSs;SSsrs;ssss;SRrsSS;RsrSrSrSrR;RSSsS;rrsrR,6-3 7-6(1) 4-6 6-4,1,R64,Grass,03:04:29,BUL,FRA
2016-06-30,13:14:28,Wimbledon,Singles,ATP,128,Pierre Hugues Herbert,Damir Dzumhur,0,RAsAs;SrsDRssrRsRSSs;SRrssA;SSRsS;RRSAsS;SRSsS;RDrr;RSSss;DDRD.SRSRsS;Asss;SSRsS;ASrRss;SSSs;ARSSs;SSrSS;SDSRsS;sSsS;RSSsrDSS;RSsSs;rrSsss;S/sS/RD/sA/r.DsSrs;RSSSS;RsRrSr;RsRRR;SsRAs;RSDSDSRsSRRR;rRSsAs;RSRSSRSS;srSrSrrr;SSrSRA;SRRrsSSS;SRSSA;s/rR/ss/Rr.rRSSSS;sSAA;SRsrSRRADr;ASSA;SSSS;SSrRsDSs;RRsRSr;RDADSSSA,3-6 7-6(1) 7-6(0) 6-2,1,R64,Grass,02:19:05,FRA,BIH
2016-06-30,13:33:54,Wimbledon,Singles,ATP,128,Edouard Roger-Vasselin,David Goffin,0,sRSrsS;sSsA;SrSSRS;RrASRSRR;RRDsSR;SsAs;SSSS;SsSs;SrsSrRRD;srrsSS.RrSRr;Ssss;RRRr;rSsSs;RRrR;SrASS.SRRSSS;DSSSS;SSRSrS;ARsrSS;SrrRR;rsRSSDrsAS;srSRSS;sssrs;SRDrR,6-4 6-0 6-3,1,R64,Grass,01:24:56,FRA,BEL
2016-06-30,13:55:27,Wimbledon,Singles,ATP,128,Marin Cilic,Sergiy Stakhovsky,0,sSAs;rRrr;SSSRs;rAsRSrSrRSSs;rAsARRSA;sRASRS;sSsrs;DSSRRr.SSrRsA;SrsrDSSRSS;sAAS;SRssRRSS;ArSDrSss;DrsSss;rrRr;SssS;rRSSAs;rrsSSrrR;SASS;AssS;S/SS/AS/SS/sS/SA/sr/s.ArsDrR;rASRrsSrAS;RrsSSRrsSs;ArSAs;SsRSS;ASSs;sASS;RsrsSs;rAsDRSSS;SSsS.sRSSRs;AAAs;RrssDSRSRSSS;SRsAS;rDRSr;rSAsS;RSRSss;ssrss;ssDss;SSAS,6-2 6(6)-7 6-4 6-4,1,R64,Grass,02:51:23,CRO,UKR
2016-06-30,14:10:18,Wimbledon,Singles,ATP,128,Julien Benneteau,Kei Nishikori,1,RRSSsrAS;rrSsSRrSSrAs;SrSrSA;rSRsSS;sDrSSs;rrsSSS;rSsSA;AsSS;RSASRs;rSsrsRRR.ssSDS;rSsSrS;rsrSSS;DRSsSS;ARsDSA;SSrSrS;RrsrSssrsRRR;SsRss;sRSsS;SSSrrs.SSsrS;rSASS;SRsRSRSS;SRSARs;RASrARsRrR;SrARrSss;SDrrR;rrSDr;SsSs;SrSSS.ASRRsR;SssRS;SSSRRS;SSrSrrss;rSRsSRDr;RSSsDs;SSSDS;SRsSrs,6-4 4-6 4-6 2-6,1,R64,Grass,02:40:37,FRA,JPN
2016-06-30,14:58:25,Wimbledon,Singles,ATP,128,Viktor Troicki,Albert Ramos Vinolas,0,sRAAA;SrSDSRAA;ARssrRrssRsRSS;SASRRRSRSS;sSDss;SrRSrSRr;SRSRrsAS;RSRSsS;sRSSRS.RSssrS;SSSs;RSSSs;sRSrRr;SSRRSS;ASrRSA;RsSRSrSS;SSSS;SSRSS.SrrADR;srDRSSRSSrSRrSsS;RsSSRS;SSsrRS;RSSrSS;rRAsSS;ASSRA;SRSSA;ArARRr.RrRsD;RrSsRAArsA;sSsA;SsSA;SSrSS;sSSs;DrADSR;RSrSDSAA.RSRSSs;SSsRs;SsSS;SsRsA;SRSSS;SRrASS;SSRSs;rSrRsR;rSRsAS,3-6 6-3 6-3 2-6 6-3,1,R64,Grass,02:55:35,SRB,ESP
2016-06-30,15:02:13,Wimbledon,Singles,ATP,128,Radu Albot,Bernard Tomic,1,SrSRSRss;rAAsRA;SsrSs;AArAS;SSRSS;rRARASRSsS;SsAA;SSAs;rRSSsRSs;rSASs;SssA;ARssrS;R/SS/sS/As/SR/s.SssRA;RRSRr;DRSRR;SSrSA;sSrARS;RssrrSRSAS;RsSSrs;RRSRR;AsDSrS.SSDSs;SASs;RSSsRS;SrSrSS;RDSSrR;SSSS;SSSS;SSrRDR;sRRSrsSrSS;RSrsSrss;SrASS;SSSrs;s/sR/SS/SS/SS/SS/RS/R.SSDSS;RSSSS;DRRR;Ssss;sRsrAA;Rrrr;ArSSRrSRARRSsRsRSrSrSS;sSRRrR;rAssRS,6(3)-7 3-6 7-6(6) 3-6,1,R64,Grass,02:51:12,MDA,AUS
2016-06-30,15:38:03,Wimbledon,Singles,ATP,128,John Millman,Benoit Paire,1,SsSRs;SrASrs;SsSRS;SSSRA;SDRsSRrssS;RrSSRR;SSSS;SrSSs;RrSRsR;sRsSS;SSRSS;SSRSS;S/SR/rs/Ss/Ss/rA/S.RSSDSRSrDr;rRsSSS;ADRRSsRSSrRssrsRSS;SRSSrs;rrSSsRsRRSSRsS;RSSSS;DSSAS;SRsDSs;SrRRr.rRSSSDRR;SArRrAsS;SRrSSs;DSASDS;rSSSS;RArsrSSs;RArSSs;sSRrsS;SSSRrRSS;SSSs.SsSS;rsrSSRsS;SSSS;SDSArrSS;SSSrS;DRsRSr;rSSSs;rSRRr,6(5)-7 3-6 6-4 2-6,1,R64,Grass,02:31:43,AUS,FRA
2016-06-30,18:40:30,Wimbledon,Singles,ATP,128,Jiri Vesely,Dominic Thiem,1,srSsA;SSsA;sSSS;DRRsD;SDRrD;sSrsS;srSSs;rSSArS;ASSs;SsRRss;RrSRAsrSAA;rsrsrAArSDSS;S/sR/SR/RA/rS/Rr.sRSSA;DARSSrRAsS;rsSSs;ASRAS;ssSA;SsDAS;SSRSS;Srssrs;rsSSs;rSsRSRsA;RDsSsRrsSs;SSSA;r/SS/Ss/rS/ss/SS/r.SSrDRSsS;sRAsS;ARSrSS;SsrSs;SsSrrA;rSSSS;SSRRsRSRSrSS;sSSA;sSrSRs;SrrSSS;SRRSsS;SSSS;s/rS/ss/Sr/RS/R,6(4)-7 6(5)-7 6(3)-7,1,R64,Grass,02:45:49,CZE,AUT
2016-07-01,12:57:16,Wimbledon,Singles,ATP,128,Dustin Brown,Nick Kyrgios,0,ARSDSs;rSSAs;ASAS;sssDS;sSDAS;SASS;RSsRSDRsRSARSS;SRSSDS;rSARSA;SASs;sSsS;SsSA;S/Rs/SS/SS/SS/R.AAsA;SrSSDs;AAsRS;rRSSArRSRR;RSsARA;DrSSrsrr;SRAARDSS.srRSAs;RRADSssRrR;RASRSS;SSARs;srsSA;ARSSDrRAsS;AsAA;SrRrD.sRRSrAsS;ARRSSS;DSrrsARr;SSrAA;sAss;SssS;sSAs;SsArS;SSSDrRAs;SSAS.ssAA;ARsSS;sSRrSs;sSAs;SRSSA;sSSs;rRrSsSSRrSrR;SRSSS;SSSS;SRRSSS,6(3)-7 6-1 2-6 6-4 6-4,1,R64,Grass,02:25:46,GER,AUS
2016-07-01,12:59:31,Wimbledon,Singles,ATP,128,Tomas Berdych,Benjamin Becker,1,SASrS;sSSS;SsSs;SSSS;ASRss;RASRSRSrSRSRSA;rSASS;SDrSSS;ARRSrSrsSS;rSrrsR.RSSSS;RRrssD;AssrRS;SSsDrRrR;rASsA;ASsDS;SAAA.sssS;sDSSS;DSSRRr;RASADS;SSDRrsSS;sDSSA;rSsRrR;SrSss,4-6 1-6 2-6,1,R64,Grass,01:24:08,CZE,GER
2016-07-01,12:59:57,Wimbledon,Singles,ATP,128,Jo-Wilfried Tsonga,Juan Monaco,1,SSSA;SrSrRSSs;SsSS;RrSRr;SRSsS;RRRsr;SSSRS.RsRrr;rSrssRRSRSSS;RRrSssRsARRR;rRRsR;SSSs;DRSSSrSs;SRSSS;SAss;SRSRSrss;sAAA.SSSS;SSAS;RRSRSR;rSrSsA;SSSS;SSSRrS;SRsSRRSS;rSSsA;RSRRSD,1-6 4-6 3-6,1,R64,Grass,01:23:06,FRA,ARG
2016-07-01,16:12:43,Wimbledon,Singles,ATP,128,Donald Young,Lucas Pouille,0,SRRSSRSS;SDRSSS;RsRrR;ASRSS;SArrRSAs;AsRsS;SSRSS;rSRsSs;SrsRSs;SSAS.SsRss;sRSARs;SSSS;SrSAs;SRRsRr;SDRSAs;rSsss;Ssrrss;RrSSrsrr.RSrrSsAS;rrrD;AAsS;RSSSRrSDSS;SrSRRr;srRSss;SSsS;SRSrRr;SSRArs,6-4 6-3 6-3,1,R64,Grass,01:27:45,USA,FRA
2016-07-01,16:14:21,Wimbledon,Singles,ATP,128,Fabio Fognini,Feliciano Lopez,1,RSrSSA;rSrSDr;SrsSS;SsSA;SSSS;rrRr;srSDRR;sDAAA;SrSSS.SrrADASRsrRAsS;SRSsrS;rSSsA;ssSs;rSsrrr;SrRsrsSs;ADSss;ASSs;SSAS;rRSDr;sRssDS;DsRrsSss;S/Ss/RS/SD/SS/Ss/r.ASArA;SrSRRARsSS;SRSDSRRSRsSDsrSrRD;DssSs;RSsrsS;SRAArDSA;RSSSRRRSSS;RSRSSS;rSDRR.SsSRRS;srrRSAsRss;sRRSSA;sDrDD;DSsSA;SSDRsS;SsrSA;rSRsSA;sAAA.ssSS;DSSRsS;RrSSSRRSRr;sSsDDS;sRRRSSSs;SSsS;rSRrR;SSrrRArR;RSRrssRr,6-3 7-6(5) 3-6 3-6 3-6,1,R64,Grass,03:07:58,ITA,ESP
2016-07-01,17:59:46,Wimbledon,Singles,ATP,128,Nicolas Mahut,Pierre Hugues Herbert,1,srRrAARr;DSsSs;SsRRsS;SRRRR;SRsSRA;srADSS;SsRSRS;rSsRSs;sSSS;SRSss;sSRARs;SRsSs;r/SA/sR/rD/SS/rS/S.RSrsSs;SSSRrS;SRrSsS;sSSS;sSrSrS;SsSS;RSASRrSRRR;SSsA;SsDSRs;sSRSS.RRSSSS;ARRsRSAS;sSSrs;SSSS;ARDDSSARARSRSS;sRSsS;SDSSS;RDSrR;rSSrss.SrSRAS;SSsDA;Ssss;rrADR;SSSS;rrsSARSs;DsSsS;sRsss;srSsS,6(5)-7 4-6 6-3 3-6,1,R32,Grass,02:20:15,FRA,FRA
2016-07-01,18:00:23,Wimbledon,Singles,ATP,128,Lukas Lacko,Marin Cilic,0,ssrss;rRSASS;RrSRSR;SSSs;rSRSSrRssS;srrSRD;SRRSrSRSRSRSrr;sAAS;DSRrSr.SrASA;sRSRsDRSSs;SASA;srsSs;SArsS;rAssS;ssSs;RRSSRSRSrr;SrsADrsA.SSRRRSRSSs;AASs;rSrSrsSRSS;ASSrA;rSrrSr;SAAS;rsRRSsSS;sSAA;SADSs;RSSSA,6-3 6-3 6-4,1,R32,Grass,02:02:14,SVK,CRO
2016-07-01,19:49:30,Wimbledon,Singles,ATP,128,Novak Djokovic,Sam Querrey,1,ARSrss;SSAS;SSsRRA;ASAS;SSDSrS;SssS;RSSrsRSS;sRsAS;SrSRsRSS;rsSRSS;rrrSSArssrSs;ssSS;S/sA/SR/sS/Ss/sR/Sr/S.SsSRS;ASsS;rsrSRSSs;rSsRDR;sAArRS;RRRSr;rSSARA.RSSRsS;rsRSrArArR;RSSsS;DSrAARrr;RsSss;sSsA;SrSRRr;rSASA;rSAsrS.rrSSrsrSRsSrSA;sSSs;DAsSRrrSRASrArRASA;sRrSRsSRRSSs;ASrrrSrASS;sRRrsSRsSRSS;AsRRARArAS;SSrSRs;ARRrAArSrr;rRSRSR;rSsrSs;sSSs;R/SR/Rs/RA/sS/RA/s,6(6)-7 1-6 6-3 6(5)-7,1,R32,Grass,03:02:52,SRB,USA
2016-07-01,20:29:04,Wimbledon,Singles,ATP,128,Grigor Dimitrov,Steve Johnson,0,rrRsSSSrSS;SrrSRsrSArSRSS;SSSS;SSArS;rrrR;ARrRsSDSSS;RRsrSSrSSS;RsSRsRRSSs;sAsS;rRRsR;SAAS;SRsrSs;S/sS/SS/sS/sS/sS/SS/R.ssSS;SSSS;SRSSrS;sSRDAS;sARrrSSS;rSSARS;SSrAS;SrsRSS;ssSS;SsrsA;RSSSS;rSSSS;r/RS/AS/RR/sr/R.RsrSrSSrrsRASDRr;RsRASs;rrDR;DSrrr;SSRsS;ARSSrs;sRRssrrR;rRsArD;sAAS;SSsRA.rSRRsr;rsrsARsrSS;sSSS;AsSs;SsRSS;SSSA;RrDR;rsSRDSrsSrrSsS,6(6)-7 7-6(3) 6-4 6-2,1,R32,Grass,02:58:30,BUL,USA
2016-07-01,20:40:57,Wimbledon,Singles,ATP,128,Daniel Evans,Roger Federer,0,srRSsRrsRsRsDR;SSArRA;rSDsDR;SSSS;RSSSrS;RSRArr;DSRRsSSRsS;SASA;srRSSDRsSs;rSSSS.RRRR;SSSrS;rRrSR;rARSrSsS;srSRsDSRSS;SsSs;SRRSss;SrAsrRSs.rSSss;SrsAS;rsRSRSRR;sASA;DRDsR;ASsS;SSSs;sRsSS,6-4 6-2 6-2,1,R32,Grass,01:27:12,GBR,SUI
2016-07-02,12:13:12,Wimbledon,Singles,ATP,128,Kei Nishikori,Andrey Kuznetsov,1,SSSS;ASSRrA;SSsRs;SSrSDS;ASSS;ASSs;SRRrR;rsRSRr;RSArSS;SSRSS;RSSrSs;RSrSRR.SsSS;SRSRSRsDss;SRSsS;sARrss;SsRRAs;SRSDDSrsRR;sSSDS;SASs;ssRDsS.SsSS;srRRSssDArrr;SrSRSS;SSSRRS;RSSDrSrr;SrsRSS;RSSRAs;sRSRSs;rRsSSA;DssSS;SDRArsRSRr;SSSs,5-7 3-6 5-7,1,R32,Grass,02:00:18,JPN,RUS
2016-07-02,16:12:02,Wimbledon,Singles,ATP,128,Andy Murray,John Millman,1,SrAsA;SRrrr;sASs;ARrSSS;SSrRrSrr;rRRR;sRSSs;RSsDSrrSSS;SrSAS.SSSS;SrrSSS;sSSS;SrRsSrSRSs;RsSsS;SSSS;RSRSrr;SsRAS;rSsSRrSRRsrsSS;rrRsSr;SRSrRSRsSRSrRSRSSRRR;RSrSSS.rSSRSrrR;SrAss;RRrr;SsSs;SSRSS;rrsSss;Srsss;sSRSA,3-6 5-7 2-6,1,R32,Grass,02:18:42,GBR,AUS
2016-07-02,18:00:29,Wimbledon,Singles,ATP,128,Denis Istomin,David Goffin,0,SAAs;ssrSRrSS;srrSSRSRSA;SssRS;sArrAA;sSss;ssSS;RSDSSS;RArRr;RSAAs.sRRSSs;SrAss;SRRrssDR;RsRssS;rrsSrssRSRrR;sSDAS;rSRRssSRSRrSARSRsS;SrRRsSRR;rRrSR.SDRrsSRSSRSrSS;SRrSSS;sSSs;SRSrSS;SrSRrSrR;SSsA;DDsSrr;SsSrA.sSrRArsS;SrRRR;RSsARs;SRSss;srDSSS;sRRrr;ASRSs,6-4 6-3 2-6 6-1,1,R32,Grass,02:13:03,UZB,BEL
2016-07-02,19:19:49,Wimbledon,Singles,ATP,128,Lucas Pouille,Juan Martin Del Potro,0,sSsRS;SssS;SsAs;ssRSS;SSSs;sSRSs;AASA;AsSs;SRrrSsRssrSs;SSrSs;SSrrrsrSsrsRrssS;SRrsss;R/SR/rS/sS/SS/Ss.RrAAsS;RASrSDRsRr;SRsSRRss;ssSS;SSss;SRsRRSss;RRRSSr;SASs;DSSSS;rssAA;sSSS;sSSrA;s/Ss/SR/SR/Sr/RS/Sr/S.SSss;ArSSA;RrArr;SsSrS;rrSrASSA;srRRr;SSss;SSSS;sSAs;AsSs;SSRAS;RrsSArRR.SrSArS;RSSSRs;RrsSSS;SSRSrRrR;SDrsSA;SRRRr;AARss,6(4)-7 7-6(6) 7-5 6-1,1,R32,Grass,02:49:43,FRA,ARG
